label,text
spam,"Earn $50 an HOUR from home — no degree, no experience, no interview. Just a phone or laptop. 200 people joined yesterday. Go: rapidhomeincome.com/start"
spam,"LAST CHANCE: Your reserved remote position expires at midnight. Log in to accept your offer before it's reassigned → myremotejobs.co/accept"
spam,"Hi! We're hiring 50 people this week for simple copy-paste remote tasks. $18-$29/hr. Weekly pay. Takes 10 min to sign up: copytaskhire.net/week4"
spam,"Your neighbor just made $847 this week from home doing basic data tasks. Find out how → localworkfromhome.com/secret. No experience needed!"
spam,"WORK FROM HOME NOW. Earn $1,500/week. Flexible hours. No experience. We train you. Limited spots. Apply immediately: remoteearnhub.com/apply"
spam,"You've been pre-selected for a home-based admin role paying $31/hr. This offer was sent to only 40 people in your area. Accept here: adminremotejobs.net/selected"
spam,"Still looking for work? We're hiring for online product reviewing — earn $200-$600/week on YOUR schedule. Full training included. Start: reviewpayouts.io/begin"
spam,"⚠️ ACTION REQUIRED: Your remote job application is pending approval. Confirm your identity to release your $500 sign-on bonus → hireconfirm.net/bonus"
spam,"Flexible remote position available NOW. Just answer emails and fill out forms — $26/hr. No resume needed. 14 spots left this month: formfillers.co/apply"
spam,"Our company is looking for 20 phone-based data agents this week. Pay: $24/hr + bonuses. Work from anywhere. Apply in 2 minutes: dataagents-remote.com/now"
spam,"You were REFERRED for a remote income opportunity by someone in your network. Earn $300-$900 weekly. No experience. See details: referraljoblink.net/view"
spam,"Hi! Quick question — are you still interested in remote work? We have an IMMEDIATE opening at $29/hr. Paid every Friday. Grab it before it's gone: weeklypayjobs.com/open"
spam,"🚨 URGENT: Your Bitcoin wallet has been flagged for a $4,782 pending deposit. Claim within 24hrs or funds will be released to another account. Verify now: btc-claimportal.net/secure"
spam,"Hey sorry wrong number lol — wait, are you into crypto at all? My mentor just helped me turn $500 into $6,200 in 9 days. No pressure but I can send you her contact if you want"
spam,"CRYPTO ALERT: BTC is about to PUMP 340% in the next 6 hours. Our AI signals have been 94% accurate this month. Don't miss this: cryptosignalpro.io/join-now"
spam,"Your account at CoinVault has an unconfirmed transaction of $12,450.00. Action required immediately or funds will be frozen. Login: coinvault-secure.org/verify"
spam,"Omg I'm so embarrassed I texted the wrong person 😭 But honestly since I have you — are you making money with crypto? I just made $3,800 this week with zero experience"
spam,"FREE BITCOIN: You have been selected to receive 0.087 BTC as part of our loyalty rewards program. Expires tonight. Redeem: freebtc-rewards.net/claim?id=99312"
spam,"This is an automated notice from Binance Security. Your account shows suspicious login activity. Secure your funds immediately: binance-alertcenter.com/lock"
spam,"Hey stranger! I know this is random but I accidentally added you to my trading group. The signals we got this week made me $2,100 profit. Want me to remove you or keep you in?"
spam,"⚡ FLASH SIGNAL: ETH/USDT BUY NOW at $2,187. Target $3,400. Stop loss $2,050. Our VIP traders are already in. Join before it closes: vip-cryptosignals.io/enter"
spam,"Your Coinbase wallet is eligible for a $500 BTC bonus. This offer expires in 03:47:22. Do not ignore — claim at: coinbase-bonusrewards.com/activate"
spam,"Sorry!! Wrong number haha. But hey real quick — my uncle works at a crypto hedge fund and he's been giving me tips. I turned $1,000 into $9,500 in 2 weeks. Genuinely happy to share if you're interested 🙏"
spam,"FINAL WARNING: $8,340 in Bitcoin earnings have been sitting unclaimed in your reserve wallet for 87 days. After 90 days these funds are forfeited. Claim now: btc-reserve-portal.net"
spam,"Our trading bot GUARANTEED 18% daily returns on crypto deposits. Minimum $250 to start. Over 14,000 satisfied investors. Start today: autoprofitcrypto.net/signup"
spam,"Oops sent to the wrong person lol. This was meant for my cousin but — are you investing at all? I've been doing this crypto thing and made $4,600 last month just following signals"
spam,"🔴 ALERT: Unusual activity detected on your linked Bitcoin address. Your balance of 0.22 BTC may be at risk. Secure immediately: wallet-protection-btc.com/verify"
spam,"LIMITED SPOTS: Join our elite crypto VIP group today. Members averaged $3,200 profit last week. Only 7 spots remaining. Reserve yours: elitecryptovip.co/join"
spam,"Hi this is Emma from CryptoWealth Solutions. We noticed you visited our site last week. Your free $100 Bitcoin starter bonus is still waiting. Activate: cryptowealthsolutions.net/free100"
spam,"Lol omg I literally just sent a message to the wrong number again 😂 Okay but while I have you — have you heard about the Bitcoin trading platform my friend showed me? She made $7,000 last month and works from home now"
spam,"⚠️ Your crypto portfolio has been UNLOCKED for a special 200% match bonus on your next deposit. Offer valid for 12 hours ONLY. Tap here: cryptomatch-bonus.io/unlock"
spam,"BITCOIN PRICE MANIPULATION ALERT: Insiders are buying BTC before a major announcement tomorrow. Get in now before the public finds out. Our source is 100% verified: insidercryptotrade.net"
spam,"Hey I think I have the wrong number but honestly God works in mysterious ways lol — I've been making $500-$800 a day with crypto signals. My mentor has a group with only 3 spots left if you want in"
spam,"Your pending BTC transfer of $23,100.00 requires identity confirmation within 2 hours or it will be automatically reversed. Confirm here: btctransfer-confirm.org/id-verify"
spam,"📈 TRADING SIGNAL — URGENT: XRP breakout imminent. Our algorithm detected a whale accumulation event. Enter position NOW at $0.58. Details + profit calculator: xrp-whalealert.net/signal"
spam,"Whoops wrong contact 😅 But hey — my boyfriend got me into crypto 3 months ago and I've made more than my actual job. I can connect you with his trading coach, she only takes 5 students at a time"
spam,"🟡 CRYPTO AIRDROP: Ethereum Foundation is distributing 1.4 ETH to early wallet holders. You qualify based on your wallet age. Claim before Dec 31: eth-airdrop2024.net/claim-now"
spam,"Your USPS package #9400111899223847523 could not be delivered. A redelivery fee of $2.99 is required within 24 hours or your parcel will be returned. Pay now: usps-redelivery-center.com/pay"
spam,"FedEx: We attempted delivery of your package but no one was available. Reschedule at: fedex-pkg-reschedule.net/track?id=7723891"
spam,"DHL NOTICE: Your shipment is being held at our facility due to an unpaid customs fee of $4.50. Failure to pay within 48 hours will result in the package being destroyed. Resolve now: dhl-customs-clearance.com/invoice/8847"
spam,"Your package from UPS is waiting! We tried to deliver today but were unsuccessful. Click to pick a new delivery window: ups-missed-delivery.net/rebook"
spam,"ALERT: Your USPS parcel #EV334892871US has been flagged and held at customs. A clearance fee of $3.75 is due immediately. Pay here or your item will be seized: usps-clearance-portal.com"
spam,"Delivery attempt failed. Your FedEx package will be returned to sender in 24 HRS unless you confirm your address and pay a $1.99 reschedule fee. Go to: fedex-confirm-address.com/retry"
spam,"UPS: Package 1Z999AA10123456784 was held due to incomplete address info. Update your details to avoid return: ups-delivery-update.net/fix-address"
spam,"DHL Express: We have your shipment but require a small customs processing fee of $6.20 before we can release it for delivery. Please pay immediately at: dhl-fee-payment.com/ref=44821"
spam,"Your package could NOT be delivered today. USPS requires $2.49 to resend. This offer expires TONIGHT. Visit: usps-pkg-redeliver.com/pay?ref=2938"
spam,"FedEx Notification: Parcel #273648910 is currently on hold. Our courier was unable to access your location. Please reschedule your delivery at fedex-reschedule-now.com before 11:59 PM tonight or we cannot guarantee delivery."
spam,"FINAL NOTICE from UPS: We have made 2 delivery attempts. Your package will be sent to an unclaimed goods auction in 72 hours. Act now: ups-package-hold.com/claim?id=88291"
spam,"USPS Alert — A package addressed to you has arrived at your regional facility and requires a customs duty payment of $5.00. Ref: 9274810293. Pay to release: usps-duty-pay.com"
spam,"Urgent: Your DHL shipment (#3948201) has been stopped at the border for a routine inspection. A processing fee of $3.30 must be paid to clear it. Do not ignore this notice: dhl-border-clearance.net/pay"
spam,"FedEx: Missed you! Your delivery requires a signature and could not be completed. Tap to reschedule or pick up in store: fedexdeliveryhelp.com/options?pkg=6612"
spam,"UPS tried to deliver your package today at 2:14 PM. Please arrange redelivery within 48 hours or your item will be returned to the seller. Rebook here: ups-redeliver.net/schedule"
spam,"CUSTOMS HOLD — DHL has intercepted a parcel in your name. Clearance requires a $7.99 fee. Non-payment will result in the package being forfeited to customs authorities. Pay: dhl-intl-clearance.com"
spam,"Your USPS shipment tracking #9300120111405565940940 shows a delivery exception. Please verify your address and pay a $2.00 correction fee to ensure delivery: usps-address-verify.com/fix"
spam,"FedEx URGENT: Your package has been in our facility for 3 days and will be destroyed if unclaimed. Claim it now for a $1.50 storage release fee: fedex-storagefee.net/claim"
spam,"From UPS Delivery Support: Your shipment could not reach you due to an incomplete postal code. Please update within 12 HOURS: ups-address-portal.com/update?ref=UPS7791"
spam,"DHL: We have a package for you but require confirmation of your delivery details. Without confirmation by 5 PM today, the parcel will be refused. Confirm: dhl-delivery-confirm.com/verify"
spam,"USPS FINAL DELIVERY NOTICE: Package #9405803699300185456 awaits you. A $3.25 redelivery fee is required due to a failed attempt. Pay before midnight or item ships back: usps-redeliver-now.com"
spam,"FedEx: Your international package has been held at Miami customs. Required fees: $9.80. Release your shipment immediately or it will be confiscated within 48 hours. Go to: fedex-customs-miami.com/release"
spam,"UPS Delivery Alert: We could not leave your package due to an unsafe location. You must collect it from our depot or pay $2.99 for a rescheduled delivery by tomorrow. Details: ups-depot-collection.com/info"
spam,"USPS: We noticed your delivery address may be incomplete. Your package #EV009182736US is being held. Update address now or lose your parcel: usps-address-update.net/correct?id=9182"
spam,"DHL SHIPMENT ALERT: Your order is STUCK in transit due to an outstanding fee of $4.15. This is your FINAL reminder before the package is returned. Settle now: dhl-outstanding-fee.com/pay?order=DHL44019"
spam,"CHASE ALERT: Unusual sign-in detected on your account. Your access has been temporarily LIMITED. Verify your identity immediately at chase-secure-login.com/verify or call 1-800-382-9041."
spam,"Your Bank of America account has been SUSPENDED due to suspicious activity. To restore access, confirm your details at bofa-accountverify.net within 24 hours or your account will be permanently closed."
spam,"PayPal: We've placed a hold on your account. An unauthorized transfer of $847.33 is pending. Review now: paypal-resolution-center.com/case7741"
spam,"Zelle: A payment of $1,200.00 to an unrecognized recipient was initiated from your account. If you did NOT authorize this, call us immediately at 1-888-204-7163."
spam,"WellsFargo: Your debit card ending in 4782 has been LOCKED. Suspicious purchase flagged: $312.49 at an out-of-state merchant. Unlock your card: wfargo-cardservices.net/unlock"
spam,"URGENT from Chase: We detected a login from Moscow, Russia at 3:14 AM. Your account is now frozen. Restore access here: chase-id-verify.com/login"
spam,"Bank of America: A wire transfer of $3,500.00 has been INITIATED from your account. If unauthorized, verify your identity NOW at boa-fraud-dept.com or reply STOP to cancel."
spam,"PayPal Security Team: Your account has been flagged for unusual activity. Two payments totaling $2,088.00 were attempted. Confirm your info at paypal-safecenter.com/verify to avoid suspension."
spam,"Wells Fargo Alert — Your account shows a FAILED verification. To prevent suspension, update your information within 12 hours: wellsfargo-update.com/secure"
spam,"Zelle FRAUD NOTICE: Someone requested $500.00 from your linked bank account. This will process in 2 hours unless you cancel: zelle-cancel-payment.com/request8812"
spam,"CHASE: Your account password was reset from an unrecognized device. If this wasn't you, secure your account immediately at chase-security-alert.net or call 1-877-563-0044."
spam,"BofA: Charge of $74.99 flagged as POTENTIALLY FRAUDULENT — merchant: VPN Global Services. Reply YES to approve or visit bofa-dispute.com/review to dispute."
spam,"PAYPAL NOTICE: Your account has been LIMITED. You have 1 unresolved issue that requires your attention. Failure to act may result in permanent restriction. Go to paypal-support-resolve.com now."
spam,"Wells Fargo: We have placed a TEMPORARY HOLD on your checking account ending in 9023 due to multiple failed login attempts. Please verify at wf-secureaccount.com/hold"
spam,"Zelle: Your bank has flagged a $950.00 outgoing transfer as suspicious. Action required within 60 minutes: zelle-fraud-alert.net/verify or call 1-855-903-2281."
spam,"CHASE FRAUD DEPT: New payee added to your account — JOHN MARTINEZ — transfer of $2,750.00 scheduled for today. To CANCEL, visit chase-payment-hold.com immediately."
spam,"Bank of America: FINAL NOTICE — Your account verification has expired. Provide updated information at secure-boa-verify.com or your account will be deactivated by midnight tonight."
spam,"PayPal: Hi there, we noticed your account was accessed from a new device in Chicago, IL. Was this you? If not, secure your account at pp-accounthelp.com/dispute right away."
spam,"WF Alert: Your Wells Fargo card ending in 6651 was just used for a $1,499.00 purchase at BestBuy Online. If you didn't make this purchase, report it now: wfcardfraud.com/report"
spam,"ZELLE — Immediate action needed. A transfer of $300.00 has been APPROVED and will be sent to an unverified contact. Call 1-844-711-3390 within the next 30 minutes to reverse this transaction."
spam,"Chase: ACCOUNT ACCESS SUSPENDED. Three incorrect PIN attempts were made on your account today. To unlock, confirm your credentials at chaseonline-verify.net/pin-reset"
spam,"BofA Security: A new device was registered to your online banking profile. If you did not do this, your account may be compromised. Call 1-800-621-4788 or visit boa-newdevice-alert.com."
spam,"PAYPAL: Your balance of $1,832.45 is on hold pending identity verification. This hold will become permanent in 48 hours. Complete verification at paypal-id-confirm.com/lift-hold"
spam,"Wells Fargo ALERT: We were unable to verify your recent transaction of $229.00 at Amazon Marketplace. Your card has been TEMPORARILY DISABLED. Verify at wellsfargo-txn-review.com."
spam,"Zelle: ACCOUNT SUSPENDED. Unusual sending pattern detected on your linked account. Provide verification at zelle-secure-id.net or contact your bank at 1-866-348-2910 to appeal."
spam,"Your Google verification code is 847291. If you did not request this, your account may be compromised. Reply STOP or call 1-800-482-9031 to secure your account immediately."
spam,"ALERT: A login attempt was detected on your Chase account. Your one-time code is 391847. DO NOT share this code with anyone — if you did not initiate this, call us at 1-888-274-5019 now."
spam,"Your code is 204971. Enter it within 5 minutes or your session will expire and your account will be LOCKED."
spam,"We detected a sign-in to your Netflix account from an unrecognized device in Ukraine. Your verification code is 738401. To cancel this login visit: netflix-secure-verify.com/cancel"
spam,"PayPal Security: Your one-time passcode is 519283. This code expires in 3 minutes. If you did not request a login, secure your account at paypal-account-verify.net immediately."
spam,"Hi, this is Amazon Support. We sent you a verification code to confirm your identity before releasing a $312.47 refund to your account. Please reply with the code we just sent you."
spam,"CODE: 628374. Expires in 10 min. Do not share. -Apple Support"
spam,"URGENT: Your Venmo account has been flagged for suspicious activity. A verification code was just sent to your backup email. Reply here with that code so we can restore your access."
spam,"Your AT&T account verification code is 903847. Someone is attempting to transfer your phone number to another carrier. Confirm or deny at att-account-alert.com/verify"
spam,"Security alert from Wells Fargo. We've temporarily suspended your account due to 3 failed login attempts. Your reset code is 471820. Visit wellsfargo-secure-id.com to restore access."
spam,"Coinbase: Login attempt from IP 185.220.101.47 (Russia). One-time code: 736291. Do NOT share. If this wasn't you, visit coinbase-protect.net/lock immediately."
spam,"Your verification code is 558193. This is your only notification. The code will expire in 2 minutes."
spam,"[Bank of America] IMMEDIATE ACTION REQUIRED. A wire transfer of $2,850.00 is pending on your account. Enter code 204857 at bankofamerica-confirm.com to authorize or decline."
spam,"Microsoft Account: We noticed a new sign-in from Windows 11 / Chicago, IL. Verification code: 847362. If this was you, ignore. If not, visit microsoftsupport-verify.com/block now."
spam,"Hey it's me from the front office. We're locked out of the system and IT needs you to forward us the 6-digit code that just texted you. It's urgent, we're holding up payroll."
spam,"FINAL NOTICE: Your Apple ID is scheduled for deactivation. Confirm ownership by replying with the verification code sent to your registered email. Act within 15 minutes."
spam,"Your Uber verification code is 319047. If you did not attempt to log in, your password may be compromised. Secure your account: uber-security-login.com/help"
spam,"T-Mobile Alert: A SIM swap request has been submitted for your number. Your cancellation code is 682047. Call 1-877-394-8210 immediately if this was not you."
spam,"Code: 491038. Expires soon. -Amzn"
spam,"IMPORTANT: We are processing a $499.00 charge to your debit card ending in 4471. To cancel, reply with the one-time code we sent to your email within the next 10 minutes."
spam,"Robinhood Security: Unusual login from San Jose, CA. Your verification code is 203948. Do not share this with anyone, including Robinhood staff. Visit robinhood-verify-id.com if this wasn't you."
spam,"Your code is 774821. A representative will NEVER ask you for this code. (Just kidding — go ahead and reply with it to confirm your identity with our billing department.)"
spam,"Instagram: Someone tried to access your account from a new device. Your backup code is 930481. If this wasn't you, secure your account immediately at instagram-accounthelp.com."
spam,"Reminder: Your session is about to expire. Reply YES and then send us the 6-digit SMS code you received to keep your account active and avoid a $25 reactivation fee."
spam,"ALERT from Experian CreditLock: Your SSN was detected in a new credit inquiry. A one-time verification code has been sent to your email. Reply with that code to freeze your credit immediately."
spam,"You've been selected as our WEEKLY WINNER! Claim your $1,000 Walmart gift card before midnight: walmart-rewards2024.com/claim"
spam,"FINAL NOTICE: Your Amazon prize of $500 is unclaimed. Reply YES or visit amzn-giftdraw.net/redeem to collect now."
spam,"Congrats! Our sweepstakes system randomly picked your number for a $750 Target gift card. Go to target-prizeclaim.com/winner to verify your info."
spam,"You WON! A $1,500 cash prize from the National Consumer Lottery is waiting. Call 1-888-203-4471 or visit nclottery-claim.net before your entry expires."
spam,"Hi it's Walmart Rewards! You've earned a free $200 gift card as our chosen customer this month. Tap here to accept: wmt-freegifts.com/accept23"
spam,"URGENT: Your sweepstakes prize expires in 2 hours. You were selected from 94,000 entries to receive $850 cash. Claim NOW: sweepwin-central.com/urgent"
spam,"We've been trying to reach you about your unclaimed lottery prize of $2,500. This is your 3rd and FINAL notice. Call 1-877-540-2293 today."
spam,"Amazon Customer, you have been chosen for our exclusive $300 gift card giveaway! Do NOT ignore this message. Claim: amzn-custrewards.com/gift"
spam,"You are our GRAND PRIZE WINNER this week! A $5,000 check is ready to be mailed to your address. Verify your details at nationaldrawprize.com/verify"
spam,"Congrats from Walmart! Your phone number was entered in our monthly draw and you WON a $500 e-gift card. Limited time — go to walmrt-winner.net"
spam,"FREE MSG: You have 1 unclaimed reward worth $400 from the US Consumer Prize Board. Expires 12/31. Redeem: uscprize-redeem.com/code8821"
spam,"Your entry in the Holiday Sweepstakes has been SELECTED! You win a $1,200 Visa gift card. Text CLAIM to 74105 or visit holidayprize-draw.com"
spam,"This is an automated message from Amazon Fulfillment Rewards. A $250 gift card is pending your confirmation. Visit amz-fulfillreward.com/confirm or it will be forfeited."
spam,"WINNER ALERT: The Global Lottery Commission has selected your mobile number to receive $10,000. Contact your claims agent at 1-855-678-3302 IMMEDIATELY."
spam,"Hey! You were randomly selected from our database to receive a FREE $150 Amazon voucher. No purchase needed. Just go to: amzvoucher-free.net/redeem now"
spam,"Your Walmart survey response has qualified you for a $500 shopping spree! This offer expires in 24 hours. Collect at wmt-surveyreward.com/shop"
spam,"CONGRATULATIONS! You have been hand-picked as this quarter's sweepstakes champion. Your prize: $3,000 cash. Call 1-800-924-7751 to begin your claim."
spam,"As a loyal customer, you've unlocked a $200 gift card from our annual prize pool. This link is unique to your number: custloyalty-rewards.com/unlock882"
spam,"We could not deliver your prize notification by mail. You've won $675 in the Tri-State Consumer Lottery. Call 1-877-203-5590 before your prize is reassigned."
spam,"LAST CHANCE: Your unclaimed prize of $1,800 from the Spring Cash Sweepstakes will be given to another winner at 11:59PM. Go NOW: springcash-prize.com/last"
spam,"You've been chosen by Amazon to test products and KEEP them plus receive a $500 bonus! Only 3 spots left. Sign up: amzn-producttest.net/apply"
spam,"National Prize Alert: Your cell number matched in our weekly draw! Prize amount: $920. To unlock your reward visit np-weeklywin.com/unlock or call 1-888-341-9920."
spam,"Exclusive offer for you only! A $1,000 Visa prepaid card has been reserved in your name. You have 48 hrs to claim at visaprize-exclusive.com/reserve"
spam,"Your number has been flagged as a WINNER in the 2025 Federal Consumer Giveaway. Claim your $2,200 reward before it's forfeited: fedgive-claim2025.com"
spam,"Hi! You won a $250 gift card from Walmart's customer appreciation draw! To avoid forfeiture, claim in the next 3 hrs at wmt-apprize.com/claimnow"
spam,"ALERT: IRS has flagged your account for a $3,847 discrepancy. Failure to respond within 24 hours will result in IMMEDIATE WAGE GARNISHMENT. Verify your identity now: irs-taxpayer-verify.net/case88241"
spam,"Your Social Security Number has been SUSPENDED due to suspicious activity linked to a narcotics investigation in Texas. Call SSA Case Officer Martinez at 1-844-392-7710 immediately to avoid arrest."
spam,"DMV NOTICE: Your vehicle registration #TX-4492 is past due. A $247 penalty has been added to your account. Avoid license suspension — pay now at dmv-renewal-portal.com/tx"
spam,"This is a final notice from the IRS. We have been trying to reach you regarding unpaid federal taxes of $1,209.00. A tax lien will be placed on your property unless resolved today. Go to irs-balance-resolution.com or call 1-866-514-0038."
spam,"Your Medicare benefits have been placed ON HOLD. Unusual billing activity was detected on your account. To restore coverage call 1-855-274-9901 before midnight tonight."
spam,"USCIS ALERT: A deportation order has been filed under your immigration case ID #IMM-330482. You must contact your assigned officer at 1-833-229-6614 within 48 hours or this order will be FINALIZED."
spam,"IRS: You are owed a federal tax refund of $892.50 from the 2023 filing period. Claim your refund before it is forfeited: taxrefund-claims.irs-gov.net/claim"
spam,"SSA FINAL WARNING: Your Social Security benefits totaling $1,140/month will be permanently terminated unless you verify your banking information. Call 1-844-501-3380 NOW."
spam,"IMPORTANT — Your driver's license has been flagged for IMMEDIATE SUSPENSION by the state DMV. Outstanding violations on record. Resolve at: statedmv-alert.com/license or call 1-877-332-0194"
spam,"We attempted to deliver a legal summons to your address on behalf of the IRS Criminal Investigation Division. Case #CI-77839-A. Call 1-866-740-2293 to prevent escalation to local law enforcement."
spam,"Medicare Part B ALERT: A fraudulent claim of $2,318 was submitted using your Medicare ID. Your coverage is being reviewed. Confirm your identity to prevent cancellation: medicare-fraud-alert.com/verify"
spam,"Your SSN ending in your digits has been linked to MONEY LAUNDERING activity. The Department of Justice has issued a warrant. Contact SSA compliance immediately: 1-855-983-4402."
spam,"STATE DMV: 3 unpaid toll violations on file totaling $184.00. Your license renewal will be BLOCKED until resolved. Pay at dmv-tolls-clearance.com/pay or dispute by 11/30."
spam,"IRS NOTICE: A lien has been filed against your property at the address on file due to unpaid back taxes of $5,502.00. This is your final opportunity to negotiate a payment plan before seizure proceedings begin. Contact us: 1-866-392-7183"
spam,"ALERT FROM U.S. IMMIGRATION SERVICES: Your visa status has been flagged for a compliance violation. Failure to respond may result in travel restrictions and fines. Contact case officer: 1-833-741-9026 within 24 hrs."
spam,"Your 2024 federal tax return shows an UNRESOLVED BALANCE of $673. The IRS has scheduled a bank levy for next business day. Stop this action immediately at irs-levy-hold.com/relief"
spam,"Social Security Administration: NOTICE OF ACCOUNT FREEZE. Your SSN has been associated with fraudulent activity in 3 states. Benefits are frozen pending identity verification. Do NOT ignore: 1-844-628-3310."
spam,"FINAL NOTICE — DMV records show your auto insurance has lapsed. Your license plate BX-7741 will be reported and vehicle subject to impoundment. Update records: vehicle-insurance-verify.net or 1-877-450-9320."
spam,"U.S. Customs & Border Protection has flagged a package in your name containing prohibited materials. Reference #CBP-882941. You must respond to avoid criminal charges: 1-866-229-5003."
spam,"IRS TAX DEBT ALERT: Our records show $2,956 owed from tax years 2021-2022. A federal warrant has been requested. Call the IRS Taxpayer Advocate line immediately to dispute: 1-855-301-4492."
spam,"Medicare is canceling your plan unless you update your provider info. This change takes effect in 72 HOURS. Call 1-866-812-4430 to keep your current coverage and avoid a gap in benefits."
spam,"USCIS: Your green card renewal application #GC-204817 requires additional documentation or it will be DENIED. Submit documents within 48 hours at uscis-renewal-portal.com/app or call 1-833-512-0077."
spam,"SSA AUTOMATED ALERT: Deposits to your bank account under SSN on file are being investigated for benefit fraud. A federal hold will be placed unless you call 1-844-763-5500 today."
spam,"Your IRS account shows a rejected payment of $428.00 for Q3 estimated taxes. PENALTIES AND INTEREST are accruing daily. Resolve before 5PM EST: irs-payment-retry.com/account"
spam,"DMV URGENT: Your commercial driver's license CDL-TX-3391 has been flagged for a medical certificate lapse. You have 48 hours to submit updated documentation or driving privileges will be REVOKED. Call 1-877-209-6614."
spam,"ALERT: Your Chase account has been locked due to suspicious activity. Verify your identity within 24 hours or your account will be permanently closed: chase-secure-verify.com/unlock"
spam,"Your Netflix subscription has EXPIRED. To avoid losing access to your account, confirm your billing info now at netflix-billing-update.net/reactivate"
spam,"We noticed unusual sign-in activity on your Amazon account. ACTION REQUIRED: Click here to secure your account immediately or it will be suspended: amzn-account-alert.com/verify"
spam,"URGENT: Your PayPal account is limited. You must confirm your information by 11:59 PM tonight or $847.00 will be reversed. Act now: paypal-resolution-center.net/case8821"
spam,"Free Msg: Your package could not be delivered. Update your delivery preferences here or your item will be returned: usps-delivery-rescheduled.com/track"
spam,"Your Bank of America account will be DEACTIVATED in 24 hours. We detected unusual login attempts. Secure your account: bofa-secure-login.com/verify-now"
spam,"Congratulations! You have a pending refund of $312.47 from a recent transaction. Claim it before it expires: refund-portal-secure.com/claim?id=77821"
spam,"FINAL NOTICE: Your Wells Fargo account has been flagged. Failure to verify your identity by midnight will result in permanent suspension. Go to: wfargo-alerts.com/secure"
spam,"Your Apple ID has been used to sign in from an unrecognized device in Moscow, Russia. If this wasn't you, verify here immediately: apple-id-activity.com/review"
spam,"AT&T: Your bill of $203.00 is overdue. Your service will be disconnected within 24hrs unless payment is confirmed at: att-bill-portal.com/pay-now"
spam,"ACTION REQUIRED — Your Venmo account has been temporarily frozen pending verification. Restore access here: venmo-support-verify.net/unfreeze"
spam,"IRS NOTICE: A tax refund of $1,089.00 is pending in your name. Verify your identity to receive your funds before the deadline: irs-refund-portal.com/claim"
spam,"Your Citibank credit card has been SUSPENDED due to a failed security check. Click the link within 2 hours to restore access: citi-card-secure.com/verify-account"
spam,"We could not process your recent payment. Your Hulu account will be canceled in 24 hours unless you update your billing details at: hulu-payment-update.com/fix"
spam,"URGENT MSG from USAA: Your account requires immediate verification following a security breach. Do NOT ignore this message: usaa-secure-alerts.com/action-required"
spam,"Your Google account password was recently changed from an unfamiliar location. If this was not you, secure your account NOW: google-security-check.net/recover"
spam,"Hi, this is FedEx. Your shipment #FX-447821 is on hold due to an incomplete address. Confirm your details at: fedex-delivery-update.com/rescheduled"
spam,"ACCOUNT NOTICE: We have detected a $2,400.00 unauthorized transfer from your TD Bank account. Dispute the charge immediately: td-fraud-alerts.com/dispute"
spam,"Your Spotify Premium subscription could not be renewed. Update your payment method in the next 12 hours to keep your account active: spotify-billing-secure.com/update"
spam,"WELLS FARGO ALERT: Your debit card ending in 4471 has been LOCKED. To unlock and prevent a $500 hold, verify your info: wellsfargo-card-lock.net/unlock"
spam,"Walmart Rewards: You have an unclaimed gift of $750.00 waiting. This offer expires TODAY. Verify your account to receive it: walmart-rewards-claim.com/gift"
spam,"Your T-Mobile account shows an unpaid balance of $91.48. To avoid service interruption please pay now: tmobile-billing-secure.net/paynow"
spam,"SECURITY ALERT — Someone is attempting to access your Coinbase wallet. Immediate action required to protect your funds: coinbase-verify-secure.com/lockdown"
spam,"Dear Customer, your Amazon Prime membership has expired. Renew in the next 24 hours to avoid losing all benefits and your stored payment info: amazon-prime-renew.net/offer"
spam,"NOTICE: Your Social Security Number has been temporarily SUSPENDED due to suspicious activity. Call or click to verify before legal action is taken: ssa-number-verify.com/case-1047"
spam,"You've been selected for a REMOTE DATA ENTRY position paying $47/hr. No experience needed. Start today: apply.workfromhome-careers.net"
spam,"Hi [Name], your application for our Part-Time Remote Coordinator role has been APPROVED. Claim your spot before midnight: remotehire24.com/start"
spam,"URGENT: 3 work-from-home spots left in your area. Earn $800-$1,200/week doing simple phone tasks. No resume required. Text JOBS to 84721"
spam,"We tried reaching you about a remote job opportunity paying $35/hr. This offer expires in 24 hours. Visit: quickjobs-remote.net/apply now"
spam,"Congratulations! You qualify for our at-home product reviewer position. Earn up to $500 this week. Sign up free at homepay-jobs.com"
spam,"FINAL NOTICE: Your work-from-home application is still pending. Complete it in the next 2 hours or lose your spot. Go to: fastcash-remote.io/confirm"
spam,"Hey! Saw your profile and think you'd be perfect for our remote data entry team. $22-$40/hr, flexible hours, start ASAP. Details: dataentrypay.net"
spam,"Make $1,500 this weekend from your couch. Our team is hiring phone-based workers RIGHT NOW. No experience, no interview. jobnow24.com/signup"
spam,"Part-time remote positions available in your ZIP code. Earn $300-$600/week in your spare time. Limited openings. Apply: localremotejobs.co/start"
spam,"You left money on the table! Our work-from-home program pays $28/hr for simple data tasks. Restart your application: earnfromhome-now.net"
spam,"Hi there, Amazon needs home-based package reviewers in your area. Earn up to $52/hr. No experience required. Claim spot: amzn-remotejobs.com"
spam,"WORK FROM HOME HIRING NOW. $75 sign-on bonus just for registering. Takes 5 minutes. Limited to first 50 applicants today: payday-remote.com/join"
spam,"Your neighbor just made $2,100 last week doing data entry from her phone. You can too. Start for free: mobilecashjobs.net"
